_id,KODEA/CODIGO,UDALERRIA/MUNICIPIO,EKITALDIA /EJERCICIO,HILABETE/MES,DATUAK ERAUZI EGUNA/FECHA EXTRACCION,ARLO FUNTZIONALA/AREA FUNCIONAL,AZALERA (KM2)/EXTENSION (KM2),BIZTANLE ERROLDA/HABITANTES CENSO,JARD EKON  LURZORUA HL GUZTIRA (M2)/SUELO AE  TOTAL SUB(M2),JARD EKON  LURZORUA HL HUTSIK (M2)/SUELO AE  VACANTE SUB(M2),JARD EKON  LURZORUA  LU GUZTIRA (M2)/SUELO AE  TOTAL SUZ(M2),JARD EKON  LURZORUA LU HUTSIK (M2)/SUELO AE  VACANTE SUZ(M2),BIZIT LORZORUA HL GUZTIRA (M2)/SUELO RES  TOTAL SUB(M2),BIZIT LORZORUA HL HUTSIK (M2)/SUELO RES  VACANTE SUB(M2),BIZIT LORZORUA  LU GUZTIRA (M2)/SUELO RES  TOTAL SUZ(M2),BIZIT LORZORUA  LU HUTSIK (M2)/SUELO RES  VACANTE SUZ(M2),HL ETXE  LIBREA GUZTIRA/TOTAL VIV  SUB  LIBRE,HL ETXE  BOE GUZTIRA/TOTAL VIV  SUB  VPO,HL ETXE B BABES BATZ GUZTIRA/TOTAL VIV  SUB  OTRAS PROTEC,BURUTZEKO ETXE  HL/VIVIENDAS POR EJECUTAR SUB,LU ETXE LIBREA GUZTIRA/TOTAL VIV  SUZ  LIBRE,LU ETXE BOE GUZTIRA/TOTAL VIV  SUZ  VPO,LU ETXE  B BABES BATZ GUZTIRA/TOTAL VIV  SUZ  OTRAS PROTEC,BURUTZEKO ETXE LU/VIVIENDAS POR EJECUTAR SUZ,NG ETXE  GUZTIAK/TOTAL VIVIENDAS NR,BURUTZEKO ETXE  LN/VIVIENDAS POR EJECUTAR NR
905,=009,ARRANKUDIAGA,2021,9,2021-10-20 08:00:01,Bilbao Metropolitano,23,977,"138241,44",0,60657,46657,"364986,33999999997","97236,779999999999","21510,330000000002","21510,330000000002",192,0,19,200,15,0,0,15,41,12
907,=011,ARRIGORRIAGA,2021,9,2021-10-20 08:00:01,Bilbao Metropolitano,16,12334,"465833,02000000002",20460,"231950,42999999999","158052,42999999999","473500,65000000002",12007,"189633,45000000001","77464,899999999994",708,143,0,158,452,295,0,233,64,9
908,=012,BAKIO,2021,9,2021-10-20 08:00:01,Mungia,16,2602,"34375,230000000003",0,26362,26362,"619836,53000000003","59427,620000000003","1152867,3600000001","1008531,14",320,0,0,136,1248,104,60,1094,32,6
909,=013,BARAKALDO,2021,9,2021-10-20 08:00:01,Bilbao Metropolitano,25,99526,"964662,19000000006","246550,23000000001","285287,35999999999","4691,9700000000003","2672659,4399999999","386073,25",312231,"94644,339999999997",8876,1932,401,3701,522,564,0,252,0,0
910,=014,BARRIKA,2021,9,2021-10-20 08:00:01,Bilbao Metropolitano,8,1530,"9552,7399999999998",0,67210,67210,"80012,509999999995",9617,"370501,52000000002","141115,07000000001",60,0,0,30,211,0,0,90,51,2
1232,=915,ZIORTZA-BOLIBAR,2022,3,2022-04-20 08:00:01,Gernika-Markina,19,447,"11875,23",0,0,0,"39046,739999999998","9432,5",32981,32981,33,0,0,33,52,0,0,52,69,25
911,=015,BASAURI,2021,9,2021-10-20 08:00:01,Bilbao Metropolitano,7,41987,"1688517,2599999998","184791,39999999999",0,0,"1286013,51","243813,35999999999","18423,759999999998","18423,759999999998",794,664,298,1642,12,42,16,70,12,3
912,=016,BERANGO,2021,9,2021-10-20 08:00:01,Bilbao Metropolitano,9,6970,"206466,85999999999","210114,76999999999",84424,"66102,880000000005","866400,87000000011","232362,04000000001",294536,"201497,78",515,370,258,996,341,750,168,1099,0,0
913,=017,BERMEO,2021,9,2021-10-20 08:00:01,Gernika-Markina,34,16986,"193375,69","18435,43",0,0,"540632,71999999997","63925,980000000003","52124,339999999997","52124,339999999997",442,86,62,499,88,252,96,436,45,12
914,=018,BERRIATUA,2021,9,2021-10-20 08:00:01,Gernika-Markina,19,1258,"120893,83","77366,350000000006",53942,0,"49785,400000000001","3810,4400000000001","46988,279999999999","4791,3699999999999",71,0,0,19,117,0,0,15,24,7
915,=019,BERRIZ,2021,9,2021-10-20 08:00:01,Durango,30,4897,235081,27174,"163431,01000000001","86922,949999999997","185347,81","34174,050000000003","144394,60000000001","23503,720000000001",414,0,0,265,251,0,96,15,120,39
916,=020,BILBAO,2021,9,2021-10-20 08:00:01,Bilbao Metropolitano,41,350558,"704780,96999999997",193261,49709,49709,"11307092,629999999","1717999,03","884406,43000000005","381954,60999999999",14854,9453,1917,10163,251,1914,90,252,97,37
917,=021,BUSTURIA,2021,9,2021-10-20 08:00:01,Gernika-Markina,21,1745,"4582,5100000000002",0,0,0,"439684,03999999998","49332,050000000003","90896,830000000002","86960,940000000002",244,40,30,118,46,90,0,134,64,12
918,=022,KARRANTZA HARANA/VALLE DE CARRANZA,2021,9,2021-10-20 08:00:01,Balmaseda-Zalla,138,2801,"15281,879999999999","5898,5","44758,529999999999","23340,400000000001","175202,44999999998","28956,009999999998","236869,73000000001","145271,51000000001",164,0,0,92,362,0,0,235,1169,394
919,=023,ARTEA,2021,9,2021-10-20 08:00:01,Igorre,12,763,0,0,"269196,5","57638,790000000001","132688,94999999998","25389,939999999999","50951,730000000003","50453,040000000001",153,60,0,138,102,27,0,128,55,2
920,=024,ZEANURI,2021,9,2021-10-20 08:00:01,Igorre,67,1316,"23262,450000000001",19231,0,0,"145805,23000000001","41236,519999999997","14649,549999999999","11719,639999999999",116,0,32,74,25,0,0,20,350,137
921,=025,ZEBERIO,2021,9,2021-10-20 08:00:01,Bilbao Metropolitano,48,1059,0,0,37955,37955,"79407,910000000003","9132,5900000000001","57872,150000000001","15228,780000000001",22,0,20,30,87,0,24,32,424,101
922,=026,DIMA,2021,9,2021-10-20 08:00:01,Igorre,62,1361,"77727,070000000007",0,"31443,5","31443,5","133609,28","13402,57","116477,61","107749,64999999999",71,0,0,71,160,0,30,163,238,67
923,=027,DURANGO,2021,9,2021-10-20 08:00:01,Durango,11,28893,"348584,42000000004",0,"466515,53999999998","466515,53999999998","1679343,9900000002","502798,06","181902,45000000001","132954,54999999999",2524,798,106,2206,315,307,13,314,0,0
924,=028,EA,2021,9,2021-10-20 08:00:01,Gernika-Markina,14,872,"9422,6000000000004","3076,5599999999999",9317,9317,"84106,080000000002","14437,870000000001",0,0,35,0,70,81,0,0,0,0,0,0
925,=029,ETXEBARRI,2021,9,2021-10-20 08:00:01,Bilbao Metropolitano,3,10284,"628595,93999999994",45675,0,0,"489948,02000000002","28624,77","107651,66",0,1205,410,40,297,485,0,0,0,0,0
926,=030,ETXEBARRIA,2021,9,2021-10-20 08:00:01,Gernika-Markina,18,737,"233199,09","9940,4899999999998",0,0,"43376,93",0,"14897,370000000001","8544,0799999999999",0,0,0,0,68,0,0,39,0,0
927,=031,ELANTXOBE,2021,9,2021-10-20 08:00:01,Gernika-Markina,2,409,0,0,0,0,"32393,16",4329,0,0,71,0,0,71,0,0,0,0,0,0
928,=032,ELORRIO,2021,9,2021-10-20 08:00:01,Durango,37,7305,419644,"63795,370000000003",71145,71145,"555995,05000000005","107299,33",61830,61830,133,0,37,161,0,0,0,0,152,26
929,=033,EREÃO,2021,9,2021-10-20 08:00:01,Gernika-Markina,11,271,0,0,0,0,"35267,440000000002","14767,200000000001",42900,42900,29,0,24,28,34,0,0,34,100,25
930,=034,ERMUA,2021,9,2021-10-20 08:00:01,Eibar,6,16262,"365180,54999999999","23895,470000000001",148750,148750,"474187,51999999996","39645,300000000003",30337,30337,427,128,49,480,38,82,30,150,0,0
932,=036,GALDAKAO,2021,9,2021-10-20 08:00:01,Bilbao Metropolitano,31,29078,"1715197,98","284907,21999999997","314404,23999999999","270512,71999999997","1584927,5","152800,82999999999","710713,05000000005","683161,40000000002",2942,601,0,689,1201,674,41,1740,161,28
933,=037,GALDAMES,2021,9,2021-10-20 08:00:01,Balmaseda-Zalla,44,851,"51616,779999999999",0,99900,99900,"150674,14000000001",22921,82868,82868,79,0,0,32,80,0,0,80,153,52
934,=038,GAMIZ-FIKA,2021,9,2021-10-20 08:00:01,Mungia,15,1346,"17330,84",0,0,0,"352915,08000000002","71455,169999999998",75091,75091,210,0,0,191,192,0,0,192,81,0
935,=039,GARAI,2021,9,2021-10-20 08:00:01,Durango,7,342,0,0,0,0,"27272,549999999999",0,99485,"34819,75",12,15,0,0,20,0,0,7,61,24
815,=031,ELANTXOBE,2021,6,2021-07-20 08:00:01,Gernika-Markina,2,409,0,0,0,0,"32393,16",4329,0,0,71,0,0,71,0,0,0,0,0,0
936,=040,GATIKA,2021,9,2021-10-20 08:00:01,Mungia,17,1623,"9076,8099999999995","11048,129999999999",75082,"10508,83","36075,75",12306,"38032,75",0,96,0,0,30,78,0,0,0,129,50
938,=042,GORDEXOLA,2021,9,2021-10-20 08:00:01,Balmaseda-Zalla,41,1601,0,0,"72096,610000000001",0,"143962,39999999999","18672,669999999998","116887,89","29684,349999999999",107,15,0,69,230,8,0,57,230,85
939,=043,GORLIZ,2021,9,2021-10-20 08:00:01,Bilbao Metropolitano,10,5512,0,0,"33041,629999999997",0,"907493,08000000007","171104,69","463493,65000000002","249872,20000000001",763,0,0,234,811,42,72,537,0,0
940,=044,GETXO,2021,9,2021-10-20 08:00:01,Bilbao Metropolitano,12,79815,"42942,199999999997","11039,040000000001",0,0,"4701020,1200000001","203645,67999999999",1567471,1567471,1691,767,311,1193,1568,605,0,2173,0,0
941,=045,GUEÃES,2021,9,2021-10-20 08:00:01,Balmaseda-Zalla,42,6431,"214561,70000000001",7532,422028,422028,"775258,69999999995","110459,22","166781,34","161846,75",667,45,122,438,369,0,128,480,0,0
942,=046,GERNIKA-LUMO,2021,9,2021-10-20 08:00:01,Gernika-Markina,9,16556,"523303,14000000001","108744,46000000001","44315,699999999997","21036,43",742978,"73192,529999999999",198286,"71053,660000000003",770,42,0,220,318,646,0,200,0,0
943,=047,GIZABURUAGA,2021,9,2021-10-20 08:00:01,Gernika-Markina,6,205,"31365,91",0,"28747,040000000001",0,"17678,919999999998","7698,7700000000004",0,0,46,0,0,12,0,0,0,0,16,3
944,=048,IBARRANGELU,2021,9,2021-10-20 08:00:01,Gernika-Markina,15,637,0,0,0,0,"210071,14999999999",35524,0,0,158,0,0,71,0,0,0,0,123,35
945,=049,ISPASTER,2021,9,2021-10-20 08:00:01,Gernika-Markina,23,700,0,0,95651,"82020,789999999994","53348,720000000001","10841,030000000001","81726,759999999995","81726,759999999995",92,0,18,21,101,0,0,101,155,51
946,=050,IZURTZA,2021,9,2021-10-20 08:00:01,Durango,4,261,"95455,01999999999",0,90565,"80408,479999999996","43442,550000000003","10954,85",22205,22205,44,15,0,45,14,0,0,14,0,0
947,=051,LANESTOSA,2021,9,2021-10-20 08:00:01,Balmaseda-Zalla,1,273,0,0,0,0,"113898,31",30568,39000,39000,69,0,24,64,20,0,0,20,0,0
948,=052,LARRABETZU,2021,9,2021-10-20 08:00:01,Bilbao Metropolitano,22,1980,"167336,51999999999","5615,6800000000003",0,0,"159714,29999999999","18355,560000000001",0,0,221,32,0,194,0,0,0,0,0,0
949,=053,LAUKIZ,2021,9,2021-10-20 08:00:01,Mungia,8,1154,0,0,0,0,"495806,45000000001","32015,799999999999","99813,619999999995","92015,679999999993",104,0,0,46,64,0,0,59,45,10
950,=054,LEIOA,2021,9,2021-10-20 08:00:01,Bilbao Metropolitano,8,30447,"701162,73999999987","287583,21999999997","587974,90000000002","332532,90000000002","1574337,3500000001","148737,92999999999","614830,77000000002","257425,70000000001",2101,749,375,918,1882,1272,0,841,0,0
951,=055,LEMOA,2021,9,2021-10-20 08:00:01,Igorre,15,3468,"440377,40999999997","40888,07","139958,85000000001","139958,85000000001","362021,10000000003","131668,26000000001","112104,72","108262,48",739,0,0,464,414,68,0,462,138,50
952,=056,LEMOIZ,2021,9,2021-10-20 08:00:01,Bilbao Metropolitano,19,1081,"404902,82000000001",0,25216,25216,"383806,83000000002","115591,99000000001","157165,28",101766,215,0,54,145,216,0,72,188,0,0
953,=057,LEKEITIO,2021,9,2021-10-20 08:00:01,Gernika-Markina,2,7408,0,0,6826,6826,"484471,66999999998","48666,599999999999",0,0,164,73,73,301,0,0,0,0,0,0
954,=058,MALLABIA,2021,9,2021-10-20 08:00:01,Eibar,23,1186,"324190,48999999999",0,"195864,42000000001",0,"42636,800000000003","6703,6899999999996",40000,"23636,360000000001",30,60,68,76,85,0,0,52,142,31
955,=059,MAÃARIA,2021,9,2021-10-20 08:00:01,Durango,18,514,"11319,92",0,"40725,349999999999","40725,349999999999","69043,039999999994",16891,"14448,52","14448,52",71,0,0,38,21,0,0,21,51,19
956,=060,MARKINA-XEMEIN,2021,9,2021-10-20 08:00:01,Gernika-Markina,45,4906,"107446,73","12144,129999999999",96180,0,"274780,96999999997",21411,"141173,59","139375,45000000001",708,0,0,170,81,0,0,80,0,0
957,=061,MARURI-JATABE,2021,9,2021-10-20 08:00:01,Mungia,16,958,0,0,75082,"10508,83","153877,32000000001","16508,299999999999",163319,"122209,05",58,0,0,23,224,0,0,111,38,7
959,=063,MENDEXA,2021,9,2021-10-20 08:00:01,Gernika-Markina,7,457,"771,69000000000005",0,0,0,"89606,970000000001","16289,719999999999","47612,25","47612,25",80,8,0,13,68,0,30,98,57,14
960,=064,MEÃAKA,2021,9,2021-10-20 08:00:01,Mungia,12,734,"3781,6999999999998","1828,47",0,0,"48910,600000000006","5941,6000000000004","20677,75","20677,75",17,0,0,15,54,0,15,69,70,12
961,=065,UGAO-MIRABALLES,2021,9,2021-10-20 08:00:01,Bilbao Metropolitano,5,4046,"172377,69",0,0,0,"165787,29000000001","20797,689999999999",63170,30070,414,11,38,250,70,60,54,70,15,2
835,=051,LANESTOSA,2021,6,2021-07-20 08:00:01,Balmaseda-Zalla,1,273,0,0,0,0,"113898,31",30568,39000,39000,69,0,24,64,20,0,0,20,0,0
962,=066,MORGA,2021,9,2021-10-20 08:00:01,Gernika-Markina,14,405,5594,"310,37",0,0,"91961,699999999997",28140,0,0,50,0,4,49,0,0,0,0,62,15
963,=067,MUXIKA,2021,9,2021-10-20 08:00:01,Gernika-Markina,50,1459,"72648,350000000006",0,"794914,77000000002","694230,78000000003","52413,300000000003",7700,"93618,479999999996","56992,949999999997",21,0,0,14,136,0,0,69,345,47
964,=068,MUNDAKA,2021,9,2021-10-20 08:00:01,Gernika-Markina,4,1924,"125048,55","738,88999999999999",0,0,"130545,31","18997,689999999999",0,0,164,0,68,163,0,0,0,0,0,0
965,=069,MUNGIA,2021,9,2021-10-20 08:00:01,Mungia,44,16774,"726272,42000000004","226871,84","756516,39000000001","505590,94","3772150,3600000003","62719,610000000001","929217,05000000005","424336,59999999998",1184,142,0,508,913,1674,112,1744,673,141
966,=070,AULESTI,2021,9,2021-10-20 08:00:01,Gernika-Markina,26,666,"10607,700000000001",568,0,0,"59996,120000000003","9686,3400000000001",0,0,91,0,0,90,0,0,0,0,89,19
967,=071,MUSKIZ,2021,9,2021-10-20 08:00:01,Bilbao Metropolitano,21,7449,"1668797,7",0,"144252,38","96404,369999999995","566028,55999999994","63453,400000000001","129054,28","20559,689999999999",555,835,0,283,108,0,0,16,40,10
968,=072,OTXANDIO,2021,9,2021-10-20 08:00:01,Ãlava Central,12,1298,"81888,5","39143,93","97453,449999999997","67883,990000000005","210788,30000000002","40577,580000000002","9864,5900000000001","9864,5900000000001",93,0,87,171,20,20,20,60,38,12
969,=073,ONDARROA,2021,9,2021-10-20 08:00:01,Gernika-Markina,4,8794,"135715,01000000001","76937,429999999993",0,0,"243859,34999999998","10259,969999999999",0,0,504,96,0,100,0,0,0,0,16,3
970,=074,URDUÃA/ORDUÃA,2021,9,2021-10-20 08:00:01,Llodio,33,4205,"195418,04000000001","55391,800000000003",287245,"272197,84000000003","785652,19000000006","239657,16","393869,45000000001","386439,71000000002",475,0,0,425,234,0,0,226,0,0
971,=075,OROZKO,2021,9,2021-10-20 08:00:01,Llodio,102,2552,"68626,979999999996",0,"110305,95","40704,489999999998","402651,59000000003","66552,800000000003",196144,"169453,28",229,0,0,95,382,110,0,369,344,107
972,=076,SUKARRIETA,2021,9,2021-10-20 08:00:01,Gernika-Markina,2,339,0,0,0,0,"128897,08","38759,5",36705,"27006,220000000001",158,0,0,110,35,0,0,26,0,0
973,=077,PLENTZIA,2021,9,2021-10-20 08:00:01,Bilbao Metropolitano,6,4407,"504,80000000000001","912,5",0,0,"295107,66000000003","9773,5400000000009",771300,"37576,150000000001",397,38,98,119,390,0,0,19,0,0
